1770076960;3193.6
1770077861;3194.1
1770078761;3195.2
1770079661;3195.9
1770080562;3196.7
1770081462;3197.5
1770082362;3198.7
1770083262;3199.7
1770084162;3200.2
1770085062;3200.9
1770085963;3201.8
1770086863;3202.2
1770087763;3203.1
1770088663;3203.5
1770089564;3204
1770090464;3204.6
1770091365;3205.2
1770092265;3205.7
1770093165;3206.2
1770094065;3206.6
1770094965;3207.1
1770095866;3207.6
1770096766;3208.1
1770097667;3208.5
1770098566;3209.2
1770099466;3209.7
1770100366;3210.2
1770101267;3210.6
1770102167;3211.2
1770103068;3211.6
1770103968;3212
1770104868;3213
1770105768;3213.5
1770106668;3214.3
1770107568;3215.2
1770108469;3215.6
1770109370;3216.1
1770110270;3216.6
1770111170;3217.6
1770112070;3218.5
1770112971;3219.1
1770113871;3219.9
1770114771;3220.6
1770115671;3221.1
1770116571;3221.6
1770117471;3222.1
1770118373;3222.6
1770119273;3223.1
1770120173;3224
1770121073;3224.8
1770121974;3225.4
1770122874;3226.2
1770123774;3226.7
1770124675;3227.3
1770125575;3227.7
1770126475;3228.1
1770127375;3229
1770128276;3229.4
1770129176;3230
1770130076;3230.4
1770130976;3231
1770131877;3231.4
1770132776;3232
1770133677;3232.4
1770134577;3233
1770135477;3233.5
1770136377;3234
1770137277;3234.5
1770138177;3235
1770139077;3235.5
1770139978;3236
1770140878;3236.5
1770141778;3237
1770142678;3237.7
1770143578;3238.3
1770144479;3238.8
1770145381;3239.7
1770146280;3240.4
1770147180;3241.1
1770148081;3241.6
1770148982;3242
1770149882;3242.8
1770150782;3243.3
1770151683;3243.8
1770152583;3244.3
1770153483;3244.8
1770154383;3245.3
1770155283;3246.3
1770156183;3248.7
1770157084;3250.2
1770157985;3250.9
1770158885;3251.7
1770159785;3252.9
1770160685;3253.7
1770161585;3254.4
1770162485;3255.2
