1769644865;2962.8
1769645766;2963.4
1769646666;2963.9
1769647566;2964.9
1769648466;2965.6
1769649367;2966.8
1769650267;2967.3
1769651167;2968.1
1769652067;2968.9
1769652967;2969.5
1769653868;2970.2
1769654768;2970.8
1769655668;2971.3
1769656568;2971.8
1769657469;2972.5
1769658369;2973.1
1769659269;2973.5
1769660169;2974.1
1769661070;2974.5
1769661970;2975
1769662871;2975.4
1769663771;2975.9
1769664671;2976.5
1769665571;2977.1
1769666471;2977.5
1769667371;2978.1
1769668271;2978.4
1769669172;2978.8
1769670071;2979.4
1769670972;2979.9
1769671872;2980.3
1769672772;2981.1
1769673672;2981.5
1769678172;2981.9
1769679073;2982.7
1769679973;2983.2
1769680873;2983.8
1769681774;2984.1
1769682674;2984.7
1769683574;2985.1
1769684475;2985.5
1769685375;2986
1769686275;2986.5
1769687175;2987.1
1769688076;2987.7
1769688977;2988.2
1769689877;2988.7
1769690778;2989
1769691678;2989.5
1769692578;2990
1769693478;2990.5
1769694379;2991.1
1769695279;2991.7
1769696179;2992.1
1769697079;2992.6
1769697980;2993
1769698880;2993.5
1769699780;2993.8
1769700681;2994.4
1769701581;2994.9
1769702481;2995.6
1769703381;2996.5
1769704281;2997.1
1769705181;2997.9
1769706081;2998.7
1769706981;2999.4
1769707882;3000.1
1769708782;3000.6
1769709682;3001.3
1769714184;3002.2
1769715085;3003
1769715985;3003.7
1769716886;3004.5
1769717785;3005.3
1769718686;3006.1
1769719586;3006.7
1769720486;3007.4
1769721386;3008.1
1769722286;3008.7
1769723186;3009.2
1769724086;3010.1
1769724986;3010.8
1769725887;3011.4
1769726787;3012.1
1769727687;3012.9
1769728588;3013.9
1769729489;3014.6
1769730389;3015.4
