1768953746;279.9
1768954645;281
1768955545;281.9
1768956445;282.9
1768957346;284
1768958246;285
1768960947;285.8
1768961567;286.4
1768962467;287.4
1768963369;288.5
1768964269;289.4
1768965169;290.4
1768966069;291.5
1768966970;292.3
1769025817;293.2
1769026717;295
1769027618;297.1
1769028431;297.4
1769029332;299.8
1769030233;302.2
1769031133;304.6
1769032033;307
1769032933;309.4
1769033833;311.8
1769034734;314.3
1769035634;316.9
1769036534;319.3
1769037434;321.7
1769038334;324.1
1769039234;326.6
