1769040139;295.5
1769041039;296.4
1769053406;296.7
1769054306;297.6
1769055207;298.1
1769056107;298.8
1769057007;299.7
1769057907;300.9
1769058807;301.8
1769059708;302.6
1769060608;303.4
1769061509;304.2
1769062409;304.8
1769063310;305.3
1769064209;306.3
1769065109;307.4
1769066010;308.2
1769066910;309.1
1769067810;310.3
1769068711;311
1769069611;311.6
1769070511;312.7
1769071411;313.6
1769072311;314.4
1769073212;315.3
1769074112;315.9
1769075012;316.8
1769075912;317.6
1769076812;318.4
1769077713;319
1769078614;319.6
1769079513;320.9
1769080414;322.5
1769081314;323.1
1769082214;324.3
1769083114;325.2
1769084014;326.1
1769084914;326.9
1769085815;327.6
1769086716;328.2
1769087615;329
1769088516;329.6
1769089416;330.2
1769090317;330.8
1769091217;331.4
1769092117;332.1
1769093018;332.7
1769093918;333.7
1769094818;334.7
1769095718;335.7
1769096618;336.6
1769097519;337.4
1769098419;338.3
1769099319;338.9
1769100220;339.2
1769105621;339.8
1769106521;340.5
1769107421;341.5
1769108321;342.7
1769109222;343
1769115523;343.1
1769119124;343.2
