1768263252;210.6
1768277654;211.5
1768278554;212.5
1768279455;213.4
1768280355;214.2
1768281255;215.1
1768282155;215.7
1768283057;216.4
1768283957;217
1768284857;217.6
1768285757;218.1
1768286658;219.3
1768287558;220.2
1768288458;220.7
1768289358;221.3
1768290258;222.5
1768291158;223.1
1768292058;223.8
1768292959;224.5
1768293860;225.5
1768294760;226.3
1768298360;226.4
1768299261;226.5
1768307363;226.6
1768314565;226.7
1768318166;226.8
1768322667;226.9
1768328068;227.5
1768328968;228.6
1768329869;229.7
1768330769;230.5
1768332570;230.6
1768334370;230.7
1768339771;230.8
1768347873;230.9
