1770249818;2946.8
1770250718;2947.2
1770251618;2948.5
1770252519;2949.4
1770253419;2949.9
1770254319;2950.7
1770255219;2951.1
1770256120;2951.5
1770257020;2951.9
1770257920;2952.3
1770258820;2953.1
1770259720;2953.5
1770260620;2954
1770261520;2954.5
1770262421;2955.1
1770263321;2955.5
1770264221;2956.1
1770265121;2956.8
1770266022;2957.3
1770266922;2958
1770267822;2958.7
1770268722;2959.1
1770269622;2959.7
1770270523;2960.5
1770271423;2961.3
1770272323;2962.3
1770273224;2963.1
1770274124;2963.6
1770275024;2964.2
1770275924;2964.8
1770276826;2965.3
1770277724;2965.9
1770278624;2966.2
1770282225;2966.5
1770283125;2966.9
1770284025;2967.5
1770284925;2968
1770285825;2968.4
1770286725;2969.6
1770287625;2970.2
1770288525;2970.9
1770289425;2971.6
1770290325;2972.1
1770291226;2972.7
1770292126;2973.1
1770293028;2973.8
1770293928;2974.4
1770294828;2974.8
1770295728;2975.3
1770296628;2975.8
1770297528;2976.3
1770298429;2976.8
1770299329;2977.4
1770300229;2978
1770301130;2978.4
1770302029;2978.9
1770302929;2979.3
1770303829;2979.9
1770304729;2980.3
1770305630;2980.9
1770306530;2981.3
1770307430;2981.7
1770308330;2982.2
1770309230;2982.6
1770310130;2983.1
1770311031;2983.5
1770311931;2983.9
1770312831;2984.6
1770313732;2985.5
1770314631;2985.9
1770318233;2986.1
1770319133;2986.5
1770320033;2987.1
1770320934;2987.6
1770321833;2988.2
1770322733;2988.7
1770323634;2989.3
1770324533;2989.8
1770325434;2990.6
1770326335;2991
1770327235;2991.7
1770328136;2992.3
1770329035;2992.7
1770329935;2993.3
1770330835;2993.9
1770331735;2994.9
1770332636;2996.1
1770333536;2997.2
1770334437;2997.8
1770335337;2998.5
