1770163382;161.4
1770192189;161.6
1770193089;161.8
1770193989;162.1
1770194889;162.4
1770195789;162.9
1770196690;163.3
1770197590;163.8
1770198491;164.4
1770199391;164.8
1770200291;165.1
1770201191;165.4
1770202092;165.7
1770202993;166
1770203893;166.2
1770204793;166.4
1770205695;166.6
1770206593;166.8
1770207494;167.1
1770208393;167.4
1770209294;167.6
1770210194;167.9
1770211094;168.1
1770211994;168.3
1770212895;168.5
1770213794;168.6
1770214695;168.9
1770215595;169.1
1770216495;169.2
1770217396;169.4
1770219196;169.5
1770220996;169.6
1770221896;169.7
