1769472001;93.6
1769501708;93.8
1769504409;93.9
1769505309;94
1769506209;94.2
1769507109;94.4
1769508009;94.5
1769508909;94.7
1769509810;95
1769510710;95.2
1769511611;95.5
1769512511;95.8
1769513411;96.1
1769514311;96.6
1769515211;97.1
1769516111;97.4
1769517011;97.7
1769517911;98
1769518811;98.3
1769519712;99
1769520612;99.6
1769521512;100.3
1769522412;101
1769523313;101.6
1769524213;102.1
1769525113;102.5
1769526013;102.8
1769526915;103.1
1769527814;103.2
1769528714;103.3
1769529615;103.4
1769531415;103.5
